actor_2_name,actor_2_name,proportion
Max Beesley,1,0.026624068157614485
Max Casella,1,0.026624068157614485
Max Ryan,3,0.07987220447284345
Maximilian Schell,1,0.026624068157614485
Maïwenn,1,0.026624068157614485
Meat Loaf,2,0.05324813631522897
Megan Burns,1,0.026624068157614485
Megan Charpentier,1,0.026624068157614485
Megan Mullally,3,0.07987220447284345
Megan Park,1,0.026624068157614485
Meghan Heffern,1,0.026624068157614485
Mekhi Phifer,4,0.10649627263045794
Mekia Cox,1,0.026624068157614485
Melanie Griffith,2,0.05324813631522897
Melanie Kinnaman,1,0.026624068157614485
Melissa Benoist,2,0.05324813631522897
Melissa Roxburgh,1,0.026624068157614485
Melonie Diaz,2,0.05324813631522897
Mercedes Morán,1,0.026624068157614485
Merritt Wever,2,0.05324813631522897
Meryl Streep,10,0.26624068157614483
Mia Farrow,1,0.026624068157614485
Mia Kirshner,3,0.07987220447284345
Mia Wasikowska,1,0.026624068157614485
Michael Angarano,3,0.07987220447284345
Michael Beck,1,0.026624068157614485
Michael Berryman,1,0.026624068157614485
Michael Biehn,2,0.05324813631522897
Michael Bolten,1,0.026624068157614485
Michael Byrne,2,0.05324813631522897
Michael Cerveris,1,0.026624068157614485
Michael Cudlitz,3,0.07987220447284345
Michael Fassbender,5,0.13312034078807242
Michael Gough,1,0.026624068157614485
Michael Greyeyes,1,0.026624068157614485
Michael Harding,1,0.026624068157614485
Michael Irby,1,0.026624068157614485
Michael J. Burg,1,0.026624068157614485
Michael Jeter,2,0.05324813631522897
Michael Kelly,2,0.05324813631522897
Michael Landes,1,0.026624068157614485
Michael Lerner,1,0.026624068157614485
Michael Lonsdale,1,0.026624068157614485
Michael McElhatton,1,0.026624068157614485
Michael McGlone,1,0.026624068157614485
Michael McKean,4,0.10649627263045794
Michael Moore,1,0.026624068157614485
Michael Nouri,1,0.026624068157614485
Michael O'Keefe,1,0.026624068157614485
Michael O'Neill,3,0.07987220447284345
Michael Palin,2,0.05324813631522897
Michael Papajohn,2,0.05324813631522897
Michael Parks,1,0.026624068157614485
Michael Rapaport,5,0.13312034078807242
Michael Raymond-James,1,0.026624068157614485
Michael Roark,1,0.026624068157614485
Michael Spears,1,0.026624068157614485
Michael Stuhlbarg,1,0.026624068157614485
Michael Weston,1,0.026624068157614485
Michael Wincott,3,0.07987220447284345
Michael Winslow,1,0.026624068157614485
Michiel Huisman,1,0.026624068157614485
Mick Lally,1,0.026624068157614485
Mika Boorem,3,0.07987220447284345
Mike Dopud,2,0.05324813631522897
Mike Doyle,1,0.026624068157614485
Mike Epps,5,0.13312034078807242
Mike Nawrocki,1,0.026624068157614485
Mike O'Malley,1,0.026624068157614485
Mike Starr,7,0.1863684771033014
Mike Vogel,2,0.05324813631522897
Mike White,1,0.026624068157614485
Mikki Padilla,1,0.026624068157614485
Miko Hughes,3,0.07987220447284345
Mila Kunis,6,0.1597444089456869
Milla Jovovich,3,0.07987220447284345
Milos Forman,1,0.026624068157614485
Mimi Rogers,1,0.026624068157614485
Mindy Kaling,1,0.026624068157614485
Ming-Na Wen,1,0.026624068157614485
Mink Stole,1,0.026624068157614485
Minnie Driver,4,0.10649627263045794
Minoru Chiaki,1,0.026624068157614485
Miranda Cosgrove,2,0.05324813631522897
Miranda Otto,1,0.026624068157614485
Miranda Richardson,4,0.10649627263045794
Mireille Enos,1,0.026624068157614485
Miriam Shor,1,0.026624068157614485
Mitch Pileggi,1,0.026624068157614485
Mo'Nique,1,0.026624068157614485
Moises Arias,2,0.05324813631522897
Molly C. Quinn,1,0.026624068157614485
Molly Ephraim,1,0.026624068157614485
Molly Shannon,1,0.026624068157614485
Monica Calhoun,1,0.026624068157614485
Monica Potter,5,0.13312034078807242
Monique Gabriela Curnen,1,0.026624068157614485
Morgan Fairchild,1,0.026624068157614485
Morgan Freeman,20,0.5324813631522897
Moritz Bleibtreu,1,0.026624068157614485
Murray Hamilton,1,0.026624068157614485
Mélissa Désormeaux-Poulin,1,0.026624068157614485
Nacho Vigalondo,1,0.026624068157614485
Nadine Velazquez,1,0.026624068157614485
Nambitha Mpumlwana,1,0.026624068157614485
Nancy O'Dell,1,0.026624068157614485
Nancy Travis,1,0.026624068157614485
Naomi Nishida,1,0.026624068157614485
Naomi Watts,6,0.1597444089456869
Nargess Mamizadeh,1,0.026624068157614485
Nat Faxon,1,0.026624068157614485
Natalie Imbruglia,1,0.026624068157614485
Natalie Portman,4,0.10649627263045794
Natalie Press,1,0.026624068157614485
Natascha McElhone,1,0.026624068157614485
Natasha Gregson Wagner,1,0.026624068157614485
Natasha Lyonne,2,0.05324813631522897
Natasha Richardson,1,0.026624068157614485
Nate Parker,2,0.05324813631522897
Nathan Jones,1,0.026624068157614485
Nathan Lane,6,0.1597444089456869
Nathaniel Lees,1,0.026624068157614485
Ned Beatty,3,0.07987220447284345
Neil Brown Jr.,2,0.05324813631522897
Neil Diamond,1,0.026624068157614485
Neil Flynn,2,0.05324813631522897
Nelson Ascencio,1,0.026624068157614485
Ni Ni,1,0.026624068157614485
Nia Long,6,0.1597444089456869
Nia Peeples,1,0.026624068157614485
Nia Vardalos,1,0.026624068157614485
Nichelle Nichols,5,0.13312034078807242
Nichola Burley,1,0.026624068157614485
Nicholas Braun,2,0.05324813631522897
Nicholas Farrell,1,0.026624068157614485
Nicholas Gonzalez,1,0.026624068157614485
Nicholas Turturro,1,0.026624068157614485
Nick Cannon,4,0.10649627263045794
Nick Chinlund,2,0.05324813631522897
Nick Damici,1,0.026624068157614485
Nick Krause,1,0.026624068157614485
Nick Zano,2,0.05324813631522897
Nicky Katt,1,0.026624068157614485
Nicole Ari Parker,1,0.026624068157614485
Nicole Beharie,2,0.05324813631522897
Nicole Sullivan,1,0.026624068157614485
Nikola Djuricko,1,0.026624068157614485
Nimrat Kaur,1,0.026624068157614485
Nina Hoss,1,0.026624068157614485
Noah Emmerich,4,0.10649627263045794
Noah Lomax,1,0.026624068157614485
Noah Ringer,1,0.026624068157614485
Noah Taylor,2,0.05324813631522897
Noel Gugliemi,1,0.026624068157614485
Nolan Gerard Funk,2,0.05324813631522897
Nona Gaye,1,0.026624068157614485
Nonso Anozie,2,0.05324813631522897
Nora Arnezeder,1,0.026624068157614485
Norah Jones,1,0.026624068157614485
Norman Reedus,2,0.05324813631522897
Noureen DeWulf,1,0.026624068157614485
Noémie Lenoir,1,0.026624068157614485
Odeya Rush,1,0.026624068157614485
Oleg Taktarov,1,0.026624068157614485
Oliver James,1,0.026624068157614485
Oliver Platt,6,0.1597444089456869
Olivia Munn,1,0.026624068157614485
Olivia Wilde,7,0.1863684771033014
Olivia Williams,5,0.13312034078807242
Olivia d'Abo,1,0.026624068157614485
Olympia Dukakis,1,0.026624068157614485
Om Puri,1,0.026624068157614485
Omar Benson Miller,3,0.07987220447284345
Omar Epps,1,0.026624068157614485
Omar Sy,1,0.026624068157614485
Omari Hardwick,1,0.026624068157614485
Omri Katz,1,0.026624068157614485
Ophelia Lovibond,1,0.026624068157614485
Oprah Winfrey,1,0.026624068157614485
Orlando Bloom,7,0.1863684771033014
Orson Bean,1,0.026624068157614485
Ossie Davis,1,0.026624068157614485
Owain Yeoman,1,0.026624068157614485
Pablo Rosso,1,0.026624068157614485
Paige Turco,1,0.026624068157614485
Pamela Anderson,1,0.026624068157614485
Pamela Reed,1,0.026624068157614485
Paprika Steen,1,0.026624068157614485
Paris Hilton,3,0.07987220447284345
Park Bench,1,0.026624068157614485
Parminder Nagra,1,0.026624068157614485
Pat Boone,1,0.026624068157614485
Pat Hingle,1,0.026624068157614485
Patricia Belcher,1,0.026624068157614485
Patricia Richardson,1,0.026624068157614485
Patrick Bergin,1,0.026624068157614485
Patrick Fischler,1,0.026624068157614485
Patrick Fugit,2,0.05324813631522897
Patrick Gallagher,1,0.026624068157614485
Patrick McGoohan,2,0.05324813631522897
Patrick Muldoon,1,0.026624068157614485
Patrick Wayne,1,0.026624068157614485
Patti D'Arbanville,1,0.026624068157614485
Patti LuPone,1,0.026624068157614485
Patton Oswalt,1,0.026624068157614485
Paul Adelstein,1,0.026624068157614485
Paul Anderson,1,0.026624068157614485
Paul Ben-Victor,1,0.026624068157614485
Paul Blackthorne,1,0.026624068157614485
Paul F. Tompkins,1,0.026624068157614485
Paul Freeman,2,0.05324813631522897
Paul Gross,1,0.026624068157614485
Paul Guilfoyle,1,0.026624068157614485
Paul Hogan,1,0.026624068157614485
Paul Michael Glaser,1,0.026624068157614485
Paul Sanchez,1,0.026624068157614485
Paul Scheer,1,0.026624068157614485
Paul Schneider,3,0.07987220447284345
Paul Sorvino,2,0.05324813631522897
Paul Walker,1,0.026624068157614485
Paula Garcés,1,0.026624068157614485
Paula Jai Parker,1,0.026624068157614485
Paulo Costanzo,1,0.026624068157614485
Paz Vega,2,0.05324813631522897
Pei-Pei Cheng,1,0.026624068157614485
Penelope Ann Miller,1,0.026624068157614485
Penelope Wilton,2,0.05324813631522897
Peng Lin,1,0.026624068157614485
Penn Jillette,1,0.026624068157614485
Per Christian Ellefsen,1,0.026624068157614485
Petchtai Wongkamlao,1,0.026624068157614485
Peter Boyle,3,0.07987220447284345
Peter Breck,1,0.026624068157614485
Peter Capaldi,3,0.07987220447284345
Peter Coyote,2,0.05324813631522897
Peter Cushing,1,0.026624068157614485
Peter Dante,1,0.026624068157614485
Peter Dinklage,1,0.026624068157614485
Peter Gallagher,4,0.10649627263045794
Peter Gerety,1,0.026624068157614485
Peter Jason,2,0.05324813631522897
Peter Mark Richman,1,0.026624068157614485
Peter Marquardt,1,0.026624068157614485
Peter Mensah,1,0.026624068157614485
Peter Riegert,1,0.026624068157614485
Peter Stickles,1,0.026624068157614485
Peter Vaughan,1,0.026624068157614485
Phil Collins,1,0.026624068157614485
Phil Hartman,1,0.026624068157614485
Phil LaMarr,1,0.026624068157614485
Philip Baker Hall,2,0.05324813631522897
Philip Seymour Hoffman,5,0.13312034078807242
Philip Winchester,1,0.026624068157614485
Philippe Petit,1,0.026624068157614485
Phill Lewis,1,0.026624068157614485
Phoebe Cates,1,0.026624068157614485
Phylicia Rashad,1,0.026624068157614485
Phyllis Diller,1,0.026624068157614485
Pierfrancesco Favino,1,0.026624068157614485
Piper Mackenzie Harris,1,0.026624068157614485
Polly Walker,1,0.026624068157614485
Portia de Rossi,1,0.026624068157614485
Powers Boothe,2,0.05324813631522897
Priscilla Presley,1,0.026624068157614485
Pruitt Taylor Vince,1,0.026624068157614485
Péter Fancsikai,1,0.026624068157614485
Qi Shu,1,0.026624068157614485
Quinton Aaron,1,0.026624068157614485
RZA,5,0.13312034078807242
Rachael Harris,3,0.07987220447284345
Rachel Blanchard,2,0.05324813631522897
Rachel Crow,1,0.026624068157614485
Rachel Ticotin,2,0.05324813631522897
Rachel True,1,0.026624068157614485
Radha Mitchell,3,0.07987220447284345
Rae Dawn Chong,1,0.026624068157614485
Rafe Spall,1,0.026624068157614485
Rainn Wilson,4,0.10649627263045794
Ralph Richardson,1,0.026624068157614485
Rami Malek,3,0.07987220447284345
Ramon Rodriguez,2,0.05324813631522897
Randall 'Tex' Cobb,1,0.026624068157614485
Randall Park,3,0.07987220447284345
Randeep Hooda,1,0.026624068157614485
Randy Couture,1,0.026624068157614485
Randy Jones,1,0.026624068157614485
Randy Quaid,3,0.07987220447284345
Randy Wayne,2,0.05324813631522897
Raquel Welch,2,0.05324813631522897
Raul Julia,2,0.05324813631522897
Raven-Symoné,2,0.05324813631522897
Rawiri Paratene,1,0.026624068157614485
Ray Romano,2,0.05324813631522897
Ray Walston,1,0.026624068157614485
Ray Winstone,6,0.1597444089456869
Rebecca De Mornay,3,0.07987220447284345
Reece Ritchie,1,0.026624068157614485
Reeve Carney,2,0.05324813631522897
Reg E. Cathey,2,0.05324813631522897
Reggie Lee,2,0.05324813631522897
Regi Davis,1,0.026624068157614485
Regina Casé,1,0.026624068157614485
Regina Hall,3,0.07987220447284345
Reginald Owen,1,0.026624068157614485
Reid Ewing,1,0.026624068157614485
Rene Auberjonois,2,0.05324813631522897
Rene Russo,2,0.05324813631522897
Renee Olstead,1,0.026624068157614485
Rex Harrison,1,0.026624068157614485
Rhys Wakefield,1,0.026624068157614485
Richard Anderson,1,0.026624068157614485
Richard Briers,1,0.026624068157614485
Richard Burgi,2,0.05324813631522897
Richard Burton,1,0.026624068157614485
Richard Coyle,1,0.026624068157614485
Richard E. Grant,1,0.026624068157614485
Richard Farnsworth,2,0.05324813631522897
Richard Linklater,1,0.026624068157614485
Richard Masur,1,0.026624068157614485
Richard Roundtree,1,0.026624068157614485
Richard Roxburgh,2,0.05324813631522897
Richard Sammel,1,0.026624068157614485
Richard Schiff,3,0.07987220447284345
Richard T. Jones,1,0.026624068157614485
Rick Aviles,1,0.026624068157614485
Rick Fox,1,0.026624068157614485
Rick Gomez,1,0.026624068157614485
Rick Gonzalez,2,0.05324813631522897
Rick Worthy,1,0.026624068157614485
Ricky Schroder,2,0.05324813631522897
Riley Smith,1,0.026624068157614485
Riley Thomas Stewart,1,0.026624068157614485
Ringo Starr,1,0.026624068157614485
Rip Torn,6,0.1597444089456869
Riz Ahmed,1,0.026624068157614485
Rizwan Manji,1,0.026624068157614485
Rob Brown,1,0.026624068157614485
Rob McElhenney,2,0.05324813631522897
Rob Paulsen,2,0.05324813631522897
Rob Riggle,3,0.07987220447284345
Robb Wells,1,0.026624068157614485
Robbie Kay,1,0.026624068157614485
Robert Blake,1,0.026624068157614485
Robert Davi,1,0.026624068157614485
Robert De Niro,5,0.13312034078807242
Robert Downey Jr.,3,0.07987220447284345
Robert Duvall,9,0.23961661341853036
Robert Forster,2,0.05324813631522897
Robert Lopez,1,0.026624068157614485
Robert Maillet,1,0.026624068157614485
Robert Miano,1,0.026624068157614485
Robert Mitchum,1,0.026624068157614485
Robert Neary,1,0.026624068157614485
Robert Picardo,2,0.05324813631522897
Robert Rusler,1,0.026624068157614485
Robert Shaw,2,0.05324813631522897
Robert Vaughn,1,0.026624068157614485
Robert Wagner,2,0.05324813631522897
Robin Atkin Downes,2,0.05324813631522897
Robin Givens,1,0.026624068157614485
Robin Shou,1,0.026624068157614485
Robin Wright,3,0.07987220447284345
Rod Steiger,1,0.026624068157614485
Rodney Dangerfield,1,0.026624068157614485
Rodney Eastman,1,0.026624068157614485
Roger Allam,1,0.026624068157614485
Roger Ashton-Griffiths,1,0.026624068157614485
Roger Guenveur Smith,1,0.026624068157614485
Roger Jackson,1,0.026624068157614485
Roger Lloyd Pack,1,0.026624068157614485
Roger Rees,2,0.05324813631522897
Roger Willie,1,0.026624068157614485
Romany Malco,5,0.13312034078807242
Ron Eldard,1,0.026624068157614485
Ron Howard,1,0.026624068157614485
Ron Lester,1,0.026624068157614485
Ron Moody,1,0.026624068157614485
Ron Palillo,1,0.026624068157614485
Ronny Cox,3,0.07987220447284345
Ronny Dayag,1,0.026624068157614485
Rory Cochrane,1,0.026624068157614485
Rory Culkin,2,0.05324813631522897
Rory Kinnear,2,0.05324813631522897
Rosanna Arquette,1,0.026624068157614485
Rosanna DeSoto,1,0.026624068157614485
Rosario Dawson,8,0.21299254526091588
Roseanne Barr,1,0.026624068157614485
Rosie Perez,1,0.026624068157614485
Rowan Isaacson,1,0.026624068157614485
Royal Dano,1,0.026624068157614485
Ruby Dee,1,0.026624068157614485
Ruby Harris,1,0.026624068157614485
Rufus Sewell,4,0.10649627263045794
Rumer Willis,1,0.026624068157614485
Rupert Evans,2,0.05324813631522897
Rupert Everett,3,0.07987220447284345
Rupert Graves,1,0.026624068157614485
Rupert Grint,1,0.026624068157614485
Russell Tovey,2,0.05324813631522897
Ruth Sheen,2,0.05324813631522897
Ruth Wilson,2,0.05324813631522897
Ryan Bollman,1,0.026624068157614485
Ryan Corr,2,0.05324813631522897
Ryan Donowho,1,0.026624068157614485
Ryan O'Neal,2,0.05324813631522897
Ryan Reynolds,2,0.05324813631522897
Ryan Robbins,1,0.026624068157614485
Ryôko Hirosue,1,0.026624068157614485
Ryûnosuke Kamiki,1,0.026624068157614485
Rüdiger Vogler,1,0.026624068157614485
S. Epatha Merkerson,1,0.026624068157614485
Sabrina Ferilli,1,0.026624068157614485
Sabrina Revelle,1,0.026624068157614485
Saffron Burrows,2,0.05324813631522897
Salli Richardson-Whitfield,2,0.05324813631522897
Sally Hawkins,3,0.07987220447284345
Salma Hayek,6,0.1597444089456869
Salvator Xuereb,1,0.026624068157614485
Sam Claflin,2,0.05324813631522897
Sam McMurray,1,0.026624068157614485
Sam Shepard,4,0.10649627263045794
Sam Trammell,2,0.05324813631522897
Sam Waterston,2,0.05324813631522897
Samantha Mathis,3,0.07987220447284345
Samantha Morton,3,0.07987220447284345
Sanaa Lathan,5,0.13312034078807242
Sandrine Holt,1,0.026624068157614485
Sarah Clarke,1,0.026624068157614485
Sarah Gadon,1,0.026624068157614485
Sarah Michelle Gellar,2,0.05324813631522897
Sarah Polley,4,0.10649627263045794
Sarah Roemer,1,0.026624068157614485
Sarah Silverman,3,0.07987220447284345
Sarita Choudhury,2,0.05324813631522897
Sasha Alexander,1,0.026624068157614485
Saul Stein,1,0.026624068157614485
Saul Williams,1,0.026624068157614485
Saurabh Shukla,1,0.026624068157614485
Sayed Badreya,1,0.026624068157614485
Saïd Taghmaoui,1,0.026624068157614485
Scarlett Johansson,4,0.10649627263045794
Scoot McNairy,2,0.05324813631522897
Scott A. Martin,1,0.026624068157614485
Scott Adsit,1,0.026624068157614485
Scott Elrod,2,0.05324813631522897
Scott Glenn,9,0.23961661341853036
Scott Mechlowicz,2,0.05324813631522897
Scott Porter,2,0.05324813631522897
Scott Takeda,1,0.026624068157614485
Scout Taylor-Compton,1,0.026624068157614485
Sean Buchanan,1,0.026624068157614485
Sean Hayes,1,0.026624068157614485
Sean Huze,1,0.026624068157614485
Sean Kingston,1,0.026624068157614485
Sean Maher,1,0.026624068157614485
Sean Michael Afable,1,0.026624068157614485
Sean Patrick Thomas,2,0.05324813631522897
Sean Pertwee,1,0.026624068157614485
Sean Whalen,1,0.026624068157614485
Sean Young,1,0.026624068157614485
Sebastian Koch,1,0.026624068157614485
Sela Ward,2,0.05324813631522897
Sergej Trifunovic,1,0.026624068157614485
Sessue Hayakawa,1,0.026624068157614485
Seth Gabel,1,0.026624068157614485
Seth MacFarlane,1,0.026624068157614485
Seu Jorge,1,0.026624068157614485
Seymour Cassel,1,0.026624068157614485
Shane Hartline,1,0.026624068157614485
Shane Rangi,1,0.026624068157614485
Shannon Elizabeth,4,0.10649627263045794
Sharlto Copley,3,0.07987220447284345
Sharon Lawrence,1,0.026624068157614485
Shaun Evans,1,0.026624068157614485
Shaun Toub,1,0.026624068157614485
Shaun Weiss,2,0.05324813631522897
Shauna Macdonald,1,0.026624068157614485
Shawn Andrews,1,0.026624068157614485
Shawn Roberts,3,0.07987220447284345
Shawnee Smith,3,0.07987220447284345
Shea Whigham,3,0.07987220447284345
Sheila Hancock,1,0.026624068157614485
Shelley Hennig,1,0.026624068157614485
Shelley Long,1,0.026624068157614485
Shelley Waggener,1,0.026624068157614485
Sheridan Smith,1,0.026624068157614485
Sheryl Crow,1,0.026624068157614485
Shiri Appleby,1,0.026624068157614485
Shirley Henderson,3,0.07987220447284345
Shirley Knight,1,0.026624068157614485
Sid Caesar,1,0.026624068157614485
Sid Haig,1,0.026624068157614485
Silvio Muccino,1,0.026624068157614485
Simon McBurney,2,0.05324813631522897
Simon Merrells,1,0.026624068157614485
Simon Rhee,1,0.026624068157614485
Siobhan Fallon Hogan,3,0.07987220447284345
Sissy Spacek,3,0.07987220447284345
Skye McCole Bartusiak,1,0.026624068157614485
Slim Pickens,1,0.026624068157614485
Snoop Dogg,5,0.13312034078807242
Sofia Vassilieva,1,0.026624068157614485
Sofie Gråbøl,1,0.026624068157614485
Soledad Villamil,1,0.026624068157614485
Soleyman Pierini,1,0.026624068157614485
Sonoya Mizuno,1,0.026624068157614485
Sophia Myles,1,0.026624068157614485
Sophie Nélisse,1,0.026624068157614485
Sophie Okonedo,3,0.07987220447284345
Spencer Treat Clark,3,0.07987220447284345
Spencer Wilding,6,0.1597444089456869
Sprague Grayden,1,0.026624068157614485
Stanley Blystone,1,0.026624068157614485
Stark Sands,2,0.05324813631522897
Stephane Gauger,1,0.026624068157614485
Stephanie Danielson,1,0.026624068157614485
Stephanie Vogt,1,0.026624068157614485
Stephen Baldwin,1,0.026624068157614485
Stephen Boss,2,0.05324813631522897
Stephen Dillane,2,0.05324813631522897
Stephen Graham,1,0.026624068157614485
Stephen Marcus,1,0.026624068157614485
Stephen McHattie,1,0.026624068157614485
Stephen Rea,2,0.05324813631522897
Stephen Root,7,0.1863684771033014
Stephen Walters,1,0.026624068157614485
Steve Buscemi,7,0.1863684771033014
Steve Carell,4,0.10649627263045794
Steve Coogan,4,0.10649627263045794
Steve Howey,2,0.05324813631522897
Steve James,1,0.026624068157614485
Steve Reevis,1,0.026624068157614485
Steve Schirripa,1,0.026624068157614485
Steve-O,2,0.05324813631522897
Steven Christopher Parker,1,0.026624068157614485
Stevie Wonder,1,0.026624068157614485
Stig Frode Henriksen,1,0.026624068157614485
Stockard Channing,4,0.10649627263045794
Stéphane Rousseau,1,0.026624068157614485
Sullivan Stapleton,1,0.026624068157614485
Suraj Sharma,1,0.026624068157614485
Susan Blommaert,1,0.026624068157614485
Susan Clark,1,0.026624068157614485
Susan May Pratt,1,0.026624068157614485
Susan Ward,1,0.026624068157614485
Susanna Thompson,2,0.05324813631522897
Susie Essman,1,0.026624068157614485
Swoosie Kurtz,1,0.026624068157614485
Sydney Pollack,1,0.026624068157614485
Sylvester Stallone,6,0.1597444089456869
Sylvia Syms,1,0.026624068157614485
Synnøve Macody Lund,1,0.026624068157614485
T.J. Thyne,1,0.026624068157614485
T.V. Carpio,2,0.05324813631522897
Takashi Miike,1,0.026624068157614485
Takeshi Kaneshiro,1,0.026624068157614485
Takeshi Kusao,1,0.026624068157614485
Tal Bachman,1,0.026624068157614485
Talisa Soto,2,0.05324813631522897
Tamala Jones,2,0.05324813631522897
Tamara Glynn,1,0.026624068157614485
Tamara Tunie,1,0.026624068157614485
Tao Okamoto,1,0.026624068157614485
Tara Platt,1,0.026624068157614485
Taran Killam,1,0.026624068157614485
Taron Egerton,2,0.05324813631522897
Tasha Smith,1,0.026624068157614485
Tate Donovan,1,0.026624068157614485
Tatyana Ali,2,0.05324813631522897
Tawny Kitaen,1,0.026624068157614485
Taylor Blackwell,1,0.026624068157614485
Taylor Lautner,3,0.07987220447284345
Taylor Nichols,1,0.026624068157614485
Tchéky Karyo,2,0.05324813631522897
Teala Dunn,1,0.026624068157614485
Ted Cassidy,1,0.026624068157614485
Ted Danson,2,0.05324813631522897
Teddy Sears,1,0.026624068157614485
Temuera Morrison,3,0.07987220447284345
Terence Bernie Hines,1,0.026624068157614485
Terence Hill,1,0.026624068157614485
Teresa Wright,1,0.026624068157614485
Teri Garr,1,0.026624068157614485
Teri Polo,2,0.05324813631522897
Terry,1,0.026624068157614485
Terry Kinney,2,0.05324813631522897
Terry Kiser,1,0.026624068157614485
Terry Pheto,1,0.026624068157614485
Tessa Thompson,1,0.026624068157614485
Texas Battle,1,0.026624068157614485
Thekla Reuten,1,0.026624068157614485
Theo James,3,0.07987220447284345
Theresa Russell,1,0.026624068157614485
Thomas F. Wilson,1,0.026624068157614485
Thomas Horn,1,0.026624068157614485
Thomas Ian Nicholas,3,0.07987220447284345
Thomas Kretschmann,8,0.21299254526091588
Thomas Law,1,0.026624068157614485
Thomas Lennon,5,0.13312034078807242
Thomas McDonell,2,0.05324813631522897
Thomas Middleditch,1,0.026624068157614485
Thure Lindhardt,1,0.026624068157614485
Tia Carrere,3,0.07987220447284345
Tiffany Dupont,1,0.026624068157614485
Tika Sumpter,2,0.05324813631522897
Tim Blake Nelson,3,0.07987220447284345
Tim Daly,1,0.026624068157614485
Tim DeKay,1,0.026624068157614485
Tim Guinee,1,0.026624068157614485
Tim Gunn,1,0.026624068157614485
Tim Matheson,1,0.026624068157614485
Tim McInnerny,1,0.026624068157614485
Timothy Bottoms,1,0.026624068157614485
Timothy Hutton,1,0.026624068157614485
Tina Fey,3,0.07987220447284345
Tisha Campbell-Martin,1,0.026624068157614485
Tiya Sircar,1,0.026624068157614485
Tobias Menzies,2,0.05324813631522897
Toby Huss,1,0.026624068157614485
Toby Jones,2,0.05324813631522897
Toby Leonard Moore,1,0.026624068157614485
Toby Stephens,1,0.026624068157614485
Tod Fennell,1,0.026624068157614485
Todd Allen,2,0.05324813631522897
Todd Boyce,1,0.026624068157614485
Todd Field,1,0.026624068157614485
Todd Graff,1,0.026624068157614485
Tom Amandes,1,0.026624068157614485
Tom Ardavany,1,0.026624068157614485
Tom Arnold,4,0.10649627263045794
Tom Berenger,4,0.10649627263045794
Tom Cavanagh,1,0.026624068157614485
Tom Cruise,4,0.10649627263045794
Tom Everett,1,0.026624068157614485
Tom Hamann,1,0.026624068157614485
Tom Hanks,4,0.10649627263045794
Tom Hardy,2,0.05324813631522897
Tom Hollander,2,0.05324813631522897
Tom Noonan,2,0.05324813631522897
Tom Selleck,1,0.026624068157614485
Tom Skerritt,3,0.07987220447284345
Tom Virtue,1,0.026624068157614485
Tom Welling,1,0.026624068157614485
Tom Wilkinson,8,0.21299254526091588
Tony Amendola,1,0.026624068157614485
Tony Chiu Wai Leung,4,0.10649627263045794
Tony Cox,3,0.07987220447284345
Tony Curran,3,0.07987220447284345
Tony Devon,1,0.026624068157614485
Tony Goldwyn,4,0.10649627263045794
Tony Jay,1,0.026624068157614485
Tony Nappo,3,0.07987220447284345
Topol,1,0.026624068157614485
Torey Michael Adkins,1,0.026624068157614485
Tracey Walter,1,0.026624068157614485
Traci Lords,1,0.026624068157614485
Tracy Morgan,3,0.07987220447284345
Traylor Howard,1,0.026624068157614485
Treat Williams,3,0.07987220447284345
Trevor Morgan,1,0.026624068157614485
Tristan Mack Wilds,1,0.026624068157614485
Tucker Albrizzi,1,0.026624068157614485
Tulku Jamyang Kunga Tenzin,1,0.026624068157614485
Ty Burrell,3,0.07987220447284345
Ty Olsson,1,0.026624068157614485
Tye Sheridan,3,0.07987220447284345
Tygo Gernandt,1,0.026624068157614485
Tyler Labine,4,0.10649627263045794
Tyler Mane,3,0.07987220447284345
Tyra Banks,2,0.05324813631522897
Tyrone Giordano,1,0.026624068157614485
Tzi Ma,1,0.026624068157614485
Udo Kier,8,0.21299254526091588
Ulrich Mühe,1,0.026624068157614485
Usher Raymond,1,0.026624068157614485
Val Kilmer,1,0.026624068157614485
Valente Rodriguez,1,0.026624068157614485
Valeria Golino,3,0.07987220447284345
Valerie Cruz,1,0.026624068157614485
Valerie Perri,1,0.026624068157614485
Vanessa Angel,1,0.026624068157614485
Vanessa Ferlito,1,0.026624068157614485
Vanessa Redgrave,1,0.026624068157614485
Vanessa Williams,3,0.07987220447284345
Vanity,2,0.05324813631522897
Venus Schultheis,1,0.026624068157614485
Vera Miles,1,0.026624068157614485
Verne Troyer,1,0.026624068157614485
Vernon Dobtcheff,1,0.026624068157614485
Veronica Cartwright,2,0.05324813631522897
Veronika Dash,1,0.026624068157614485
Veronika Vernadskaya,1,0.026624068157614485
Vicky Krieps,1,0.026624068157614485
Victor Rivers,1,0.026624068157614485
Victor Webster,1,0.026624068157614485
Victoria Leigh,1,0.026624068157614485
Viggo Mortensen,7,0.1863684771033014
Vin Diesel,7,0.1863684771033014
Vince Colosimo,1,0.026624068157614485
Vince McMahon,1,0.026624068157614485
Vince Vieluf,1,0.026624068157614485
Vincent Gallo,2,0.05324813631522897
Vincent Kartheiser,1,0.026624068157614485
Vincent Leclerc,1,0.026624068157614485
Vincent Pastore,1,0.026624068157614485
Vincent Regan,1,0.026624068157614485
Vincent Schiavelli,3,0.07987220447284345
Vincent Walsh,1,0.026624068157614485
