plot_keywords,plot_keywords,proportion
brutality|female full frontal nudity|female nudity|torture|trap,1,0.026624068157614485
buddy comedy|criminal|gun smuggling|mistaken identity|salesman,1,0.026624068157614485
buddy movie|general|inventor|steampunk|utah,1,0.026624068157614485
buick|convertible|last will and testament|savant|travel,1,0.026624068157614485
bullet time|explosion|knife throwing|throwing a knife|violence,1,0.026624068157614485
bullet|contortionist|gag humor|human cannonball|revenge,1,0.026624068157614485
bully comeuppance|destruction|prison|superhero|tough girl,1,0.026624068157614485
bully comeuppance|high school|painter|reference to led zeppelin|wetting pants,1,0.026624068157614485
bullying|grumpy old man|school presentation|stroke|stroke recovery,1,0.026624068157614485
bully|car|car accident|fire|vomiting,1,0.026624068157614485
bully|clique|high school|high school girl|secret,1,0.026624068157614485
bully|co worker|divorce|fight|karate,1,0.026624068157614485
bully|drug dealer|first part|neighbor|neighborhood,1,0.026624068157614485
bully|first crush|school|social outcast|taunting,1,0.026624068157614485
bully|friend|imagination|reality|troll,1,0.026624068157614485
bully|moving|principal|revenge|school,1,0.026624068157614485
bunker|hitler|nazi|no exit|war ruins,1,0.026624068157614485
burglary|dementia|near future|robot|thief,1,0.026624068157614485
buried alive|coffin|iraq|one person|single set production,1,0.026624068157614485
burlesque|dancer|iowa|small town girl|stage,1,0.026624068157614485
burned alive|castration|olympus|torture|torture device,1,0.026624068157614485
bus stop|college|community college|scooter|speech class,1,0.026624068157614485
bus trip|parental love|retirement|surprise visit|train ride,1,0.026624068157614485
bush administration|cia|interview|iraq|new york times,1,0.026624068157614485
bushwhacker|friend|honor|kansas|raid,1,0.026624068157614485
business trip|company|glory hole|male frontal nudity|male nudity,1,0.026624068157614485
business trip|love|misogynist|office|secretary,1,0.026624068157614485
businessman|falling in love with a prostitute|hotel|prostitute|rich man poor woman,1,0.026624068157614485
businessman|ring|thief|vulgarity|washington d.c.,1,0.026624068157614485
business|crime scene cleanup|private school|school|sister sister relationship,1,0.026624068157614485
business|escaped convict|farm|motorcycle|widow,1,0.026624068157614485
business|girl scouts|orphanage|overweight woman|quitting a job,1,0.026624068157614485
bust|dea|drug cartel|justice|tragic hero,1,0.026624068157614485
bust|racing|shotgun|street racing|undercover agent,1,0.026624068157614485
bus|concert|live concert|pop group|spice girl,1,0.026624068157614485
bus|death|gay slur|hatred|jewish,1,0.026624068157614485
bus|intern|internship|salesman|stockbroker,1,0.026624068157614485
butcher|civil war|gangster|new york city|revenge,1,0.026624068157614485
butcher|girlfriend|mute character|photographer|subway,1,0.026624068157614485
butler|civil rights|hotel|president|white house,1,0.026624068157614485
butler|critically bashed|cure|freeze|gotham,1,0.026624068157614485
butler|housekeeper|manor|servant|service,1,0.026624068157614485
butterfly|hunter|time|time travel|wave,1,0.026624068157614485
butt|downward duck|fish|kingfisher|pig,1,0.026624068157614485
cabin in the woods|dark humor|hatchet|killed in an elevator|robot,1,0.026624068157614485
cabin in the woods|drone|flying through a thunderstorm|post apocalypse|sex in a pool,1,0.026624068157614485
cabin|cabin in the woods|demon|evil dead|woods,1,0.026624068157614485
cable guy|foreplay|friend|kissing|television,1,0.026624068157614485
caddy|country club|golf course|gopher|nudity,1,0.026624068157614485
caddy|game|golf|golf course|golfer,1,0.026624068157614485
cake|christian|lesbian sex|oral sex|pregnant schoolgirl,1,0.026624068157614485
cake|cocaine|drugs|pills|serbian,1,0.026624068157614485
california|carlsbad california|house|nanny|security camera,1,0.026624068157614485
california|car|drag racing|high school|rock 'n' roll,1,0.026624068157614485
california|car|reference to ralph nader|technology|u.s. president,1,0.026624068157614485
california|city|kazakhstan|travel|tv reporter,1,0.026624068157614485
california|counterfeit|counterfeit money|money|theme park,1,0.026624068157614485
california|desert|dying words|money|race,1,0.026624068157614485
california|dracula|hotel|transylvania|vampire,1,0.026624068157614485
california|fight|hero|mask|zorro,1,0.026624068157614485
california|fog|leper|lighthouse|ship,2,0.05324813631522897
california|foster home|love|oleander|prison,1,0.026624068157614485
california|gay|gay activist|gay pickup|gay rights,1,0.026624068157614485
california|hostage|hostage negotiator|organized crime|police,1,0.026624068157614485
california|love|marriage|wedding|wedding dress,1,0.026624068157614485
call girl|charlatan|fortune teller|manuscript|writer,1,0.026624068157614485
call in|chick flick|date|hot air balloon|show producer,1,0.026624068157614485
camcorder|cannes|director|lost passport|train,1,0.026624068157614485
camelot|dragon|excalibur|knight|sword,1,0.026624068157614485
camelot|holy grail|king arthur|knight|lancelot,1,0.026624068157614485
camera focus on a female butt|cartoon on tv|forest|hairy buttocks|seal the animal,1,0.026624068157614485
camera focus on female butt|cunnilingus|new jersey|oral sex|reference to facebook,1,0.026624068157614485
camera focus on female butt|gay bar|millionaire|singing in a car|two word title,1,0.026624068157614485
camera shot from inside human body|diamond|evil man|heist|terrorism,1,0.026624068157614485
camera shot of feet|cartoon on tv|female stockinged feet|female stockinged soles|foot closeup,1,0.026624068157614485
camera shot of feet|female stockinged feet|female stockinged soles|nude pantyhose|pantyhose,1,0.026624068157614485
camera shot of feet|female stockinged feet|loss of husband|pantyhose|suntan pantyhose,1,0.026624068157614485
cameraman|epic battle|journalist|south ossetia|street shootout,1,0.026624068157614485
campaigning|candidate|election|governor|president,1,0.026624068157614485
campaigning|congressman|north carolina|title at the end|u.s. congressman,1,0.026624068157614485
campaign|chess|friend|hotel|senator,1,0.026624068157614485
campaign|election|president|presidential election|satire,1,0.026624068157614485
campus|death|friend|professor|urban legend,1,0.026624068157614485
camp|die hard scenario|female protagonist|island|vice president,1,0.026624068157614485
camp|fishing|fishing trip|river|town,1,0.026624068157614485
canada|cuba|france|guantanamo|hmo,1,0.026624068157614485
canada|human becoming an animal|mad scientist|part of trilogy|walrus,1,0.026624068157614485
canada|post apocalypse|road movie|vampire|vampire hunter,1,0.026624068157614485
canal|panama|president|spy|tailor,1,0.026624068157614485
cancer|children|death|terminal cancer|time,1,0.026624068157614485
cancer|cigarette smoking|hospital|one night stand|trucker,1,0.026624068157614485
cancer|construction|house|house construction|neighbor,1,0.026624068157614485
cancer|death|doctor|drinking|love,1,0.026624068157614485
cancer|dying|friend|money|socialist,1,0.026624068157614485
cancer|elderly man|funeral|medical|transhumanism,1,0.026624068157614485
cancer|environment|gas chromatograph|jungle|nature,1,0.026624068157614485
cancer|estranged wife|leather dress|spy|terrorist,1,0.026624068157614485
cancer|faith|hope|letter|prayer,1,0.026624068157614485
cancer|falling in love|friendship|novel|teenager,1,0.026624068157614485
cancer|florida|insurance|life insurance policy|small town,1,0.026624068157614485
cancer|gay bar|lesbian kiss|partner|public hearing,1,0.026624068157614485
cancer|job|love|new york|professor,1,0.026624068157614485
cancun mexico|mexico|spring break|vacation|wisconsin,1,0.026624068157614485
candle|cat|halloween|spell|virgin,1,0.026624068157614485
candle|end of the world|letter|record|road trip,1,0.026624068157614485
cane|iowa|lawn mower|tractor|wisconsin,1,0.026624068157614485
cannibalism|cheerleader|condom|hook for hand|satanic ritual,1,0.026624068157614485
cannibal|car accident|leatherface|psychopath|slaughterhouse,1,0.026624068157614485
cannibal|chainsaw|hitchhiker|independent film|leatherface,2,0.05324813631522897
cannibal|evil brother|giant|london england|queen,1,0.026624068157614485
cape kennedy|news footage|reference to christopher columbus|rocket|trapped in space,1,0.026624068157614485
caper|computer genius|dog|heist|security chief,1,0.026624068157614485
caper|escapade|motel|robbery|texas,1,0.026624068157614485
capital management|financial crisis|financial disaster|investment fraud|management,1,0.026624068157614485
capitalist|detective|investigation|new york city|police,1,0.026624068157614485
capoeira|fight|fighting|martial arts|violence,1,0.026624068157614485
captain|casualty notification|casualty notification team|sergeant|staff sergeant,1,0.026624068157614485
captain|commandant|mafia|russian mafia|security system,1,0.026624068157614485
captain|congo|expedition|laser|lost city,1,0.026624068157614485
captain|darkness|eclipse|space|survival,1,0.026624068157614485
captain|desert|major|park ranger|utah,1,0.026624068157614485
captain|desert|rescue|stranded|survivor,1,0.026624068157614485
captain|emperor|honor|japan|samurai,1,0.026624068157614485
captain|experiment|fire|psychic|secret government agency,1,0.026624068157614485
captain|explosion|klingon|moon|peace,1,0.026624068157614485
captain|flight|flight attendant|plane|search,1,0.026624068157614485
captain|fort|love|native american|trade,1,0.026624068157614485
captain|greek|island|italian|love,1,0.026624068157614485
captain|half brother|klingon|planet|vulcan,1,0.026624068157614485
captain|lapd|murder|undercover cop|violence,1,0.026624068157614485
captain|morocco|ship|tintin|treasure,1,0.026624068157614485
captain|pilot|reporter|robot|scientist,1,0.026624068157614485
capture|combat|fbi|hunter|special forces,1,0.026624068157614485
capture|computer hacker|mission|rogue agent|spy,1,0.026624068157614485
capture|dinosaur|island|jurassic|jurassic park,1,0.026624068157614485
car accident|college|ghost|girl in panties|white panties,1,0.026624068157614485
car accident|coma|out of body experience|reference to the exploited|teenage girl,1,0.026624068157614485
car accident|death of wife|mothman|point pleasant west virginia|urban legend,1,0.026624068157614485
car accident|death|freak accident|hospital|premonition,1,0.026624068157614485
car accident|feud|lawyer|revenge|road rage,1,0.026624068157614485
car accident|japan|newlywed|photograph|photographer,1,0.026624068157614485
car accident|life support|memory loss|trauma|voice recording,1,0.026624068157614485
car accident|male full back nudity|practicing a suicide|public nudity|suicide contemplation,1,0.026624068157614485
car bomb|card cheat|cash|casino|gambling syndicate,1,0.026624068157614485
car breakdown|diner|jeep|paranoia|violence,1,0.026624068157614485
car chase|gangsta|gun fight|hitman|kitten,1,0.026624068157614485
car chase|plot twist|police van|rear ending a car|slasher,1,0.026624068157614485
car crash|coach|death|oregon|university of oregon,1,0.026624068157614485
car crash|loss|self help group|teenage mother|title directed by female,1,0.026624068157614485
car damage|computer printer|female band|fingernail polish|narcissism,1,0.026624068157614485
car falling off a cliff|hospital|revenge|star died before release|terrorist,1,0.026624068157614485
car fire|children|cockroach|independent film|new year,1,0.026624068157614485
car fire|evil|hospital|hotel|prophecy,1,0.026624068157614485
car motorcycle chase|one against many|oracle|prophecy|stylized violence,1,0.026624068157614485
car race|german|race car|race car driver|rookie,1,0.026624068157614485
car racing|french|friend|nascar|racing,1,0.026624068157614485
caramel|friendship|police|secret|suitor,1,0.026624068157614485
card dealer|casino|criminal mastermind|recruiting|ulcer,1,0.026624068157614485
card trick|london england|magician|rain machine|rooftop,1,0.026624068157614485
career|casino|judge|stock|stock broker,1,0.026624068157614485
career|fame|murder|new hampshire|television,1,0.026624068157614485
career|player|tennis|tennis player|wimbledon,1,0.026624068157614485
caribbean|curse|governor|pirate|undead,1,0.026624068157614485
carjacking|drug lord|johannesburg south africa|police|post apartheid,1,0.026624068157614485
carl jung|patient|psychoanalysis|russian|sigmund freud,1,0.026624068157614485
carnival|coma|death|monkey|nightmare,1,0.026624068157614485
carpenter|exorcism|faith|reference to jesus christ|temptation,1,0.026624068157614485
cartoon on tv|cat|dog|kitty|special agent,1,0.026624068157614485
cartoon on tv|cat|dog|scientist|secret agent,1,0.026624068157614485
cartoon on tv|doctor|emergency room|hospital|nudity,1,0.026624068157614485
cartoon on tv|family relationships|physical abuse|single parent|two word title,1,0.026624068157614485
cartoon on tv|generation y|high school|overalls|strong female character,1,0.026624068157614485
cartoon on tv|reference to frankenstein|reference to jimi hendrix|scene during end credits|surrealism,1,0.026624068157614485
cartoon tiger|coming of age|tiger|tigger|title directed by female,1,0.026624068157614485
cartoonist|reporter|serial killer|zodiac|zodiac killer,1,0.026624068157614485
car|car accident|death|friend|glass,1,0.026624068157614485
car|car accident|housewife|sheriff|suburb,1,0.026624068157614485
car|challenge|drift racing|drifting|tokyo japan,1,0.026624068157614485
car|comic book|comic book artist|iphone|memory,1,0.026624068157614485
car|desert|route 66|tow truck|truck,1,0.026624068157614485
car|dog|flip phone|rape threat|vulnerable,1,0.026624068157614485
case file|fbi agent|psycho thriller|psychopath|serial killer,1,0.026624068157614485
case|doll|dry humor|friend|love,1,0.026624068157614485
case|ex kgb|ronin|russian|suitcase,1,0.026624068157614485
cash|financial problem|heist|land rover|mortgage,1,0.026624068157614485
casino|christmas|christmas season|girlfriend|release from prison,1,0.026624068157614485
casino|elvis impersonator|gun|heist|rascal,1,0.026624068157614485
casino|espionage|free running|james bond|terrorist,2,0.05324813631522897
casino|father son relationship|jackpot|judge|wedding,1,0.026624068157614485
casino|fbi|mafia|mob hit|sniper,1,0.026624068157614485
casino|football|sheriff|special forces|violence,1,0.026624068157614485
casino|french riviera|gambler|heist|partner,1,0.026624068157614485
casino|future|laser gun|moon|nightclub,1,0.026624068157614485
casino|heist|manmade earthquake|revenge|tunnel boring machine,1,0.026624068157614485
casino|irony of fate|landlady|professor|remake,1,0.026624068157614485
casino|locker|money|museum|race,1,0.026624068157614485
casper|friendly ghost|ghost|maine|mansion,1,0.026624068157614485
castle thunder|document|neighborhood|punctuation in title|villain arrested,1,0.026624068157614485
castle|diary|holy grail|map|nazi,1,0.026624068157614485
castle|dragon|fire breathing dragon|militia|survival,1,0.026624068157614485
castle|france|professor|student|time machine,1,0.026624068157614485
castration|chicken|fast food|indian burial ground|protest,1,0.026624068157614485
catfight|clinic|colonel|diamond|patricide,1,0.026624068157614485
catfight|dominatrix|rape|spanking|stripper,1,0.026624068157614485
cathedral|dauphin|france|trial|wartime rape,1,0.026624068157614485
cathedral|minister|presidential election|reference to george washington|ritual sacrifice,1,0.026624068157614485
catholic church|community|monastery|monk|terrorist,1,0.026624068157614485
catholic|catholicism|rabbi|school|summer,1,0.026624068157614485
catholic|christian|jew|muslim|religion,1,0.026624068157614485
catholic|convent|gay love|gay relationship|irish adoption board,1,0.026624068157614485
catholic|corrupt cop|new york city|police detective|police officer killed,1,0.026624068157614485
catholic|corruption|emotional abuse|france|seduction,2,0.05324813631522897
catholic|five sisters|isolation|school|suicide,1,0.026624068157614485
catholic|hanging|mexico|rebellion|soldier,1,0.026624068157614485
catholic|priest|stigmata|vatican|wound,1,0.026624068157614485
cattle|cow|dairy farm|farm|rustler,1,0.026624068157614485
cat|cemetery|maine|secret|woods,1,0.026624068157614485
cat|christmas song|lawn mowing|leave of absence|medication,1,0.026624068157614485
cat|cia|jewish|male nurse|nurse,1,0.026624068157614485
cat|computer|cult film|runner|sanctuary,1,0.026624068157614485
cat|diamond|ford mustang|james bond 007|yanked off bikini top,1,0.026624068157614485
cat|dog|first part|lasagna|veterinarian,1,0.026624068157614485
cat|dog|hamster|new york city|superpower,1,0.026624068157614485
cat|fbi agent|murder|serial killer|website,1,0.026624068157614485
cat|friend|love|sheriff|teenager,1,0.026624068157614485
cat|halloween|kitten|michael myers|psychotronic,1,0.026624068157614485
cat|homosexual sex|male homosexuality|neighborhood|noisy neighbor,1,0.026624068157614485
caught having sex|class|friend|lesbian|lesbian sex,1,0.026624068157614485
cavalry|escape|herd|stallion|wild stallion,1,0.026624068157614485
cave bear|cro magnon|neanderthal|survival|tradition,1,0.026624068157614485
cave painting|medical scanner|planet|pregnant with an alien fetus|suspended animation,1,0.026624068157614485
cave|caveman|journey|strict father|survival,1,0.026624068157614485
cave|diver|diving|flare|parasite,1,0.026624068157614485
cave|expedition|friendship between women|group of friends|survival horror,1,0.026624068157614485
cave|expedition|panic|rebreather|underwater,1,0.026624068157614485
cave|highlander|illusion|immortal|japan,1,0.026624068157614485
cave|lost world|missing brother|mountain|venus flytrap,1,0.026624068157614485
cbs|cbs news|research|tobacco|whistleblower,1,0.026624068157614485
cbs|expose|fear|paranoia|reporter,1,0.026624068157614485
celebrity|journalist|lesbian kiss|strong female character|tv producer,1,0.026624068157614485
celebrity|lottery|murder|snowmobile|weatherman,1,0.026624068157614485
celebrity|party|pig|starlet|writer,1,0.026624068157614485
celibacy|jewish|priest|rabbi|synagogue,1,0.026624068157614485
cell phone|computer|computer hacker|e mail|technology,1,0.026624068157614485
cell phone|distress signal|family in danger|police|stealing a car,1,0.026624068157614485
cell phone|hostage|mall|security guard|text messaging,1,0.026624068157614485
cell phone|hotel|misunderstanding|monte carlo|young woman,1,0.026624068157614485
cell phone|male frontal nudity|oregon|sexual ambiguity|title directed by female,1,0.026624068157614485
cellular memory|eye|eye transplant|seeing dead people|violinist,1,0.026624068157614485
celtic mythology|cottage|fisherman|irish|selkie,1,0.026624068157614485
cemetery|female nudity|mortuary|sphere|tall man,1,0.026624068157614485
cemetery|friend|journey|mexico|promise,1,0.026624068157614485
censorship|children|corpse|heil hitler|suffering,1,0.026624068157614485
centennial|girl|next door neighbor|prom|school,1,0.026624068157614485
ceo|dubai|product|rivalry|spy,1,0.026624068157614485
chained|flashback|killer|serial killer|surprise ending,1,0.026624068157614485
chainsaw|chainsaw murder|human monster|music score composed by director|obscene finger gesture,1,0.026624068157614485
chainsaw|halloween|mansion|massacre|texas,1,0.026624068157614485
challenge|china|hong kong|martial arts|martial arts master,1,0.026624068157614485
chameleon|lizard|sheriff|water|western town,1,0.026624068157614485
champagne bottle|coca cola|jewelry box|red bull|zoo,1,0.026624068157614485
championship|cheerleading|high school|teen comedy|teenage romance,1,0.026624068157614485
championship|coach|curling|marriage|rural setting,1,0.026624068157614485
championship|drugs|three word title|wrestler|wrestling,1,0.026624068157614485
changing the future|independent film|invention|nonlinear timeline|time travel,1,0.026624068157614485
chaos|disease|infection|pandemic|zombie,1,0.026624068157614485
chaos|england|long take|survival|violence,1,0.026624068157614485
chaos|museum|museum of natural history|night watchman|watchman,1,0.026624068157614485
character name in title|con artist|fraud|gay|prison break,1,0.026624068157614485
character name in title|diane arbus|male full frontal nudity|photographer|pubic hair,1,0.026624068157614485
character name in title|no opening credits|sequel|wilhelm scream,1,0.026624068157614485
charles darwin|cutlass|pirate|queen victoria|scientist,1,0.026624068157614485
charles dickens|christmas|christmas eve|ghost|scrooge,1,0.026624068157614485
chase|clue|detective|movie star|murder,1,0.026624068157614485
chase|courier|delivery|envelope|police,1,0.026624068157614485
chase|dead man|jungle|killing a lion|killing a tiger,1,0.026624068157614485
chase|evil scientist|gadget|mind control|tough girl,1,0.026624068157614485
chase|fbi|garage|spy|surveillance,1,0.026624068157614485
chase|future|surprise ending|time loop|time travel,1,0.026624068157614485
chase|heist|london england|mobster|safe deposit,1,0.026624068157614485
chase|puppet animation|red hat|stop motion animation|troll,1,0.026624068157614485
chat room|computer|computer hacker|identity|identity theft,1,0.026624068157614485
chatting|missing person poster|online dating|photographer|sexual predator,1,0.026624068157614485
chaucer|jousting|knight|medieval times|tournament,1,0.026624068157614485
chauffeur|disorganized crime|dog|ransom|slapstick,1,0.026624068157614485
chauffeur|hospital|secret agent|spying|tuxedo,1,0.026624068157614485
cheating wife|cigarette smoking|male in shower|male nudity|male rear nudity,1,0.026624068157614485
cheating wife|drug reference|maintenance man|male vomiting|promiscuous woman,1,0.026624068157614485
cheating wife|film camera|hasselblad camera|leica camera|medium format camera,1,0.026624068157614485
cheating|falling from height|murder|non professional cast|slum,1,0.026624068157614485
cheating|fraternity|monster|singing in a car|university,1,0.026624068157614485
cheerfulness|female protagonist|garden gnome|magical realism|waitress,1,0.026624068157614485
cheerleader|cheerleading movie|neo noir|neo western|texas ranger,1,0.026624068157614485
cheerleader|farmer|fear|high school basketball|nightmare,1,0.026624068157614485
cheerleader|father son relationship|football coach|loss of father|mother son relationship,1,0.026624068157614485
cheerleader|foreign exchange student|incestuous desire|incestuous kiss|prom,1,0.026624068157614485
cheerleader|gay|homosexual|lesbian|lesbian relationship,1,0.026624068157614485
cheerleader|geek|high school|prison|reference to janet jackson,1,0.026624068157614485
cheerleader|party|popular girl|speech|valedictorian,1,0.026624068157614485
cheerleading|fbi|fbi agent|nanny|undercover,1,0.026624068157614485
cheese|city|ice cream|school|second city,1,0.026624068157614485
cheese|diary|friend|middle school|school,1,0.026624068157614485
chef|college|housekeeper|letter|mexico,1,0.026624068157614485
chef|congressman|cook|hotel|senator,1,0.026624068157614485
chef|cooking|guardian|kitchen|restaurant,1,0.026624068157614485
chef|female chef|love|magic|restaurant,1,0.026624068157614485
chef|food|french|rat|restaurant,1,0.026624068157614485
chef|friend|italy|restaurant|russian,1,0.026624068157614485
chef|gay kiss|michelin star|restaurant|violent behavior,1,0.026624068157614485
chef|haute cuisine|indian cuisine|michelin guide|restaurant,1,0.026624068157614485
chicago illinois|drink|drinking|filmmaker|writer,1,0.026624068157614485
chicago illinois|false identity|femme fatale|new york city|spying,1,0.026624068157614485
chick flick|doctor|horseback riding|wedding|wedding planner,1,0.026624068157614485
chick flick|escort|male escort|wedding|wedding date,1,0.026624068157614485
chick flick|female protagonist|italian stereotype|man in a swimsuit|verona italy,1,0.026624068157614485
chick flick|hawaii|love|plastic surgeon|woman wearing a string bikini,1,0.026624068157614485
chicken|competition|island|penguin|surfing,1,0.026624068157614485
chicken|escape|farm|freedom|rooster,1,0.026624068157614485
chicken|governor|locker room|sheriff|texas,1,0.026624068157614485
chick|emperor penguin|journey|ocean|penguin,1,0.026624068157614485
chief of staff|contest|president|singing|terrorist,1,0.026624068157614485
chihuahua|german shepherd|mexico|potted plant|tijuana mexico,1,0.026624068157614485
child abduction|detective|investigation|police|sex offender,1,0.026624068157614485
child abuse|death|drugs|ku klux klan|police brutality,1,0.026624068157614485
child beauty pageant|grandson|hidden camera|jackass|road trip,1,0.026624068157614485
child cancer|christian film|christianity|falling into a hole|inspiring,1,0.026624068157614485
child custody|custody battle|disability|mentally impaired man|single father,1,0.026624068157614485
child fugitive|final battle|martial art|silk road|sword,1,0.026624068157614485
child murderer|murder|sex|soviet union|woman slaps a man,1,0.026624068157614485
child with gun|comic book|invulnerability|superhero|train crash,1,0.026624068157614485
child's point of view|house|lawyer|real estate|washing machine,1,0.026624068157614485
childbirth|christmas|gay slur|infidelity|punched in the nose,1,0.026624068157614485
childhood trauma|death|medical student|memory|near death experience,1,0.026624068157614485
children adventure|magical realism|sea goddess|small town|tsunami,1,0.026624068157614485
children|children's tv show|money|revenge|scandal,1,0.026624068157614485
children|competition|rival|second part|vacation,1,0.026624068157614485
children|court|king|king henry viii|love,1,0.026624068157614485
children|doctor|mysterious event|pastor|small village,1,0.026624068157614485
children|epic|friend|girl|quest,1,0.026624068157614485
children|identity|lawsuit|lawyer|sperm donor,1,0.026624068157614485
children|studio logo segues into film|temple|village|white dinner jacket,1,0.026624068157614485
child|comic book|dream|murderer|nightmare,1,0.026624068157614485
chinatown|illegal immigrant|new york|police|triad,1,0.026624068157614485
china|cholera|epidemic|love|marriage,1,0.026624068157614485
china|chrysanthemum|emperor|empress|prince,1,0.026624068157614485
china|cia|cold war|friendship|retirement,1,0.026624068157614485
china|disarming someone|qing dynasty|stabbed with a bayonet|war violence,1,0.026624068157614485
china|flying|king|palace|sword,2,0.05324813631522897
china|kung fu|panda|peacock|tigress,1,0.026624068157614485
china|kung fu|panda|pig|village,1,0.026624068157614485
china|missionary|opium|villain|year 1937,1,0.026624068157614485
chinese|cia|single mother|spy|terrorist,1,0.026624068157614485
chinese|computer|cybercrime|hacker|one word title,1,0.026624068157614485
chinese|dalai lama|lama|tibet|tibetan,1,0.026624068157614485
chipmunk|cruise ship|football ball|overboard|tennis ball,1,0.026624068157614485
chipmunk|highway travel|on the road|plane|road movie,1,0.026624068157614485
chipmunk|hunting dog|sabotage|thanksgiving|turkey the bird,1,0.026624068157614485
chocolate|chocolate factory|factory|orphan|student,1,0.026624068157614485
chocolate|chocolate shop|food|france|village,1,0.026624068157614485
chocolate|diminution|miniaturization|physical flexability|ticket,1,0.026624068157614485
choir|death|friend|suicide|therapy,1,0.026624068157614485
choking|friend|hospital|restaurant|scam,1,0.026624068157614485
chop socky|mutant|ninja|shredder|turtle,1,0.026624068157614485
chopping down a tree|hanging upside down|shopkeeper|vampire|vampire hunter,1,0.026624068157614485
choreographer|dance|dancer|dancing|hip hop,1,0.026624068157614485
chores|father figure|helicopter parents|in laws|punishment,1,0.026624068157614485
chorus girl|chorus line|director|gala premiere|song,1,0.026624068157614485
chosen one|comic violence|intentionally bad|kung fu|stylized violence,1,0.026624068157614485
chosen one|enchanted object|love|spell|training,1,0.026624068157614485
chosen one|fashion|fashion model|model|retired,1,0.026624068157614485
christ figure|class differences|messiah|saviour|social commentary,1,0.026624068157614485
christian film|dare|firefighter|internet pornography|marriage,1,0.026624068157614485
christian|christian film|shark|surfer|surfing,1,0.026624068157614485
christian|coach|faith|football|football team,1,0.026624068157614485
christian|jewish|pastor|school|virginity,1,0.026624068157614485
christian|love|philosophy|prefect|slave,1,0.026624068157614485
christian|male frontal nudity|mormon|mormon missionary|nudity,1,0.026624068157614485
christmas|christmas eve|christmas party|held at gunpoint|hostage,1,0.026624068157614485
christmas|christmas eve|elf|high tech|resentment,1,0.026624068157614485
christmas|christmas eve|miser|muppet|scrooge,1,0.026624068157614485
christmas|christmas tree|fire|new york city|stoner,1,0.026624068157614485
christmas|compassion|executive|ghost|redemption,1,0.026624068157614485
christmas|cruelty|ring|secret|tension,1,0.026624068157614485
christmas|destiny|fate|love|serendipity,1,0.026624068157614485
christmas|duplex|television|tenant|writer,1,0.026624068157614485
christmas|fable|old man,1,0.026624068157614485
christmas|family dinner|husband wife conflict|husband wife kiss|large family,1,0.026624068157614485
christmas|family home|musician|piano|secret,1,0.026624068157614485
christmas|german|holiday|krampus|santa claus,1,0.026624068157614485
christmas|holiday|madea series|rural setting|stubbornness,1,0.026624068157614485
christmas|island|love|survival|talking to inanimate object,1,0.026624068157614485
christmas|lifting female in air|lifting male in air|lifting someone into the air|little girl,1,0.026624068157614485
christmas|magic|santa claus|son|toy,1,0.026624068157614485
christmas|no man's land|soldier|trench|world war one,1,0.026624068157614485
christmas|resort|thailand|tourist|tsunami,1,0.026624068157614485
chronic traumatic encephalopathy|concussion|football|football player|pathologist,1,0.026624068157614485
chumscrubber|death|friend|pills|school,1,0.026624068157614485
chun li|crime fighter|gangster|mobster|rescue,1,0.026624068157614485
church|cigarette smoking|deacon|twin brother|twins,1,0.026624068157614485
church|college|color in title|philosophy|texas,1,0.026624068157614485
church|cowboy boots|dancing|high school dance|teenager,2,0.05324813631522897
church|drink|knocking on a door|love|three word title,1,0.026624068157614485
church|english|flashback|nurse|patient,1,0.026624068157614485
church|hostage|mine|plutonium|revenge,1,0.026624068157614485
church|louisiana|minister|preacher|texas,1,0.026624068157614485
church|love|mexico|politics|priest,1,0.026624068157614485
church|marriage|mormon|mormon church|proposition,1,0.026624068157614485
church|priest|sheriff|vampire|warrior,1,0.026624068157614485
cia agent|escape|muslim|prison|ship,1,0.026624068157614485
cia|cia agent|consulate|on the run|safe house,1,0.026624068157614485
cia|cia agent|fbi|mexico|train,1,0.026624068157614485
cia|cia agent|mutant|nuclear war|professor,1,0.026624068157614485
cia|cia agent|rescue|russian|team,1,0.026624068157614485
cia|cia agent|terrorist|twin|twin brother,1,0.026624068157614485
cia|cold war|lawyer|negotiation|spy,1,0.026624068157614485
cia|colombia|colombian drug cartel|drugs|president,1,0.026624068157614485
cia|crocodile|satellite|snake|spider,1,0.026624068157614485
cia|divorce|embassy|gym|memoir,1,0.026624068157614485
cia|emir|hotel|map|morocco,1,0.026624068157614485
cia|female assassin|interrogation|office cubicle|spy,1,0.026624068157614485
cia|hezbollah|lebanon|oil|prince,2,0.05324813631522897
cia|hong kong|market|undercover|van,1,0.026624068157614485
cia|husband wife relationship|memory|tied up while barefoot|violence,1,0.026624068157614485
cia|iraq|iraqi|political military conspiracy|weapon of mass destruction,1,0.026624068157614485
cia|jordan|middle east|spy|terrorist,1,0.026624068157614485
cia|nanobot|prep school|scientist|teenager,1,0.026624068157614485
cia|on the run|russian|russian spy|strong female lead,1,0.026624068157614485
cider|farm|farmer|fox|tale,1,0.026624068157614485
cigar smoking|cowboy|duel|outlaw|tombstone arizona,1,0.026624068157614485
cigarette smoking|dea|drugs|inspired by true events|undercover,2,0.05324813631522897
cigarette smoking|hand on butt|niagara falls|plastic bubble|wedding,1,0.026624068157614485
